"datetime","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","sub_metering_4"
"7/15/2010","1634.358","192.38","346134.02","6894.2","1071","2179","8203","15786.3000167"
"7/16/2010","820.056","196.728","347262.26","3581.4","0","568","3854","9245.60001646"
"7/17/2010","806.352","181.35","347305.26","3490.8","0","541","6094","6804.20003481"
"7/18/2010","812.038","169.93","347688.29","3481.4","0","498","3943","9092.96667441"
"7/19/2010","801.158","192.498","348263.36","3448.8","0","549","6105","6698.63337256"
"7/20/2010","855.824","218.46","347974.54","3698.6","9","550","5178","8526.73332937"
"7/21/2010","1064.166","244.246","348077.96","4615","2030","585","6178","8943.10001886"
"7/22/2010","1164.446","311.284","347313.29","5041.6","0","2151","5604","11652.4333361"
"7/23/2010","1176.158","285.28","345431.4","5073.6","897","2106","8295","8304.63332473"
"7/24/2010","921.668","285.854","346027.49","4012","0","2096","3892","9373.13331243"
"7/25/2010","1130.41","258.166","346002.45","4850.8","0","3732","7549","7559.16665682"
"7/26/2010","884.15","177.86","346950.19","3828","0","2246","4147","8342.833364505"
"7/27/2010","952.36","174.73","345067.34","4070.8","907","523","4042","10400.6666698"
"7/28/2010","862.654","182.866","346041.01","3720.1999999999","801","544","7232","5800.56667474"
"7/29/2010","549.104","177.266","346153.73","2433.2","0","537","4158","4456.73333076"
"7/30/2010","551.26","172.854","345670.68","2441","0","534","4087","4566.66665973"
"7/31/2010","554.616","181.73","345140.43","2471","0","548","4272","4423.59998205"
"8/1/2010","555.664","184.49","345313.88","2477.6","0","558","4263","4440.06664815"
"8/2/2010","549.482","183.244","346892.19","2449.2","0","536","4191","4431.03335401"
"8/3/2010","615.212","177.116","347762.45","2668.4","0","527","4096","5630.53330706"
"8/4/2010","543.356","179.432","347613.05","2408","0","532","4116","4407.93335938"
"8/5/2010","533.476","173.68","348277.52","2353.8","0","517","4013","4361.26668062"
"8/6/2010","524.746","164.584","346972.66","2309.2","0","507","3947","4291.76665409"
"8/7/2010","527.476","168.026","347508.07","2330","0","520","3968","4303.26667124"
"8/8/2010","528.46","168.092","346657.63","2337.8","0","526","3958","4323.66671005"
"8/9/2010","535.064","171.492","347139.74","2359.4","0","515","4042","4360.73334593"
"8/10/2010","544.758","181.808","348414.72","2397.4","0","525","4141","4413.30004941"
"8/11/2010","542.002","176.064","346381.73","2407.2","0","542","4118","4373.3666694"
"8/12/2010","529.698","169.098","346744.7","2338.2","0","514","3982","4332.2999973"
"8/13/2010","534.294","165.538","347027.27","2353.8","0","508","4097","4299.899998015"
"8/14/2010","554.27","160.51","347278.86","2424.2","0","512","4471","4254.83336312"
"8/15/2010","1055.986","206.77","348028.74","4552.4","0","4361","5282","7956.76674685"
"8/16/2010","1129.73","185.016","347150.82","4921.2","1530","463","7328","9507.83335086"
"8/17/2010","1218.222","159.978","346871.91","5154.2","940","781","5948","12634.7000227"
"8/18/2010","1218.222","159.978","346871.91","5154.2","940","781","5948","12634.7000227"
"8/19/2010","1218.222","159.978","346871.91","5154.2","940","781","5948","12634.7000227"
"8/20/2010","1218.222","159.978","346871.91","5154.2","940","781","5948","12634.7000227"
"8/21/2010","1218.222","159.978","346871.91","5154.2","940","781","5948","12634.7000227"
"8/22/2010","1105.036","167.864","347239.49","4707.2","940","795","6045","10637.2666906"
"8/23/2010","765.658","206.796","348545.41","3352.2","0","565","6106","6089.966675485"
"8/24/2010","722.948","175.458","347915.75","3247","0","541","5712","5796.1333242"
"8/25/2010","980.408","161.132","347207.48","4240.6","969","522","8959","5890.13331921"
"8/26/2010","757.252","178.094","348211.89","3312.8","0","538","5078","7004.86667126"
"8/27/2010","2030.65","304.318","346837.62","8631.4","930","7583","12707","12624.1666977"
"8/28/2010","1442.856","237.504","349294.84","6165.8","2086","549","12983","8429.60000752"
"8/29/2010","1668.48","191.694","347051.44","7110.4","3005","534","13095","11174.00000079"
"8/30/2010","1494.802","180.656","347579.13","6310.8","940","1470","11790","10713.3666766"
"8/31/2010","1365.106","168.46","347317.04","5909","2099","1723","7958","10971.76664113"
"9/1/2010","1593.318","180.18","347418.49","6756","1947","1194","13990","9424.3000494"
"9/2/2010","1392.492","170.312","346958.95","5887.8","929","500","11785","9994.1999907"
"9/3/2010","1346.414","168.596","346368.49","5721.8","940","523","9747","11230.2333486"
"9/4/2010","1743.84","218.024","347186.8","7449.8","2605","734","13241","12484.00004716"
"9/5/2010","1323.018","187.01","348682.47","5707.8","1609","2732","7471","10238.2999852"
"9/6/2010","1422.876","161.204","348252.12","6058","3164","532","10174","9844.60002457"
"9/7/2010","1451.854","167.962","347436.23","6202.2","1929","922","11829","9517.5666894"
"9/8/2010","1303.812","171.182","347016.97","5575.8","1","495","7478","13756.2000042"
"9/9/2010","1238.714","167.954","346468.63","5330.4","1813","2128","7016","9688.23332798"
"9/10/2010","1328.108","200.052","348218.21","5647","966","654","10773","9742.1333306"
"9/11/2010","1463.31","235.63","348005.88","6209.2","930","1427","8996","13035.50002186"
"9/12/2010","1612.092","201.358","347932.4","6848.2","1805","2080","8891","14092.2000033"
"9/13/2010","1076.32","189.798","347263.59","4667.2","1301","798","6710","9129.66668652"
"9/14/2010","1430.678","197.004","346955.5","6101.8","1874","2705","10270","8995.63332642"
"9/15/2010","986.094","219.558","347467.36","4252.6","0","898","6018","9518.89998217"
"9/16/2010","1339.738","171.35","346192.95","5665","1038","739","10310","10241.9666536"
"9/17/2010","1497.608","196.642","346773.42","6376","1954","5496","9727","7783.13337844"
"9/18/2010","1247.946","161.978","347845.07","5273.8","982","754","11779","7284.09999099"
"9/19/2010","919.6","147.406","348064.28","3904.6","0","1307","5156","8863.666695"
"9/20/2010","1682.832","195.214","347750.98","7179.8","3323","766","13262","10696.20000439"
"9/21/2010","1111.376","179.714","346922.85","4768.6","0","679","7969","9874.93331629"
"9/22/2010","1510.394","188.33","346543.24","6434","2472","1167","11768","9766.23337915"
"9/23/2010","1449.862","164.938","346643.28","6088","1021","755","12002","10386.36664961"
"9/24/2010","1327.992","185.256","346447.76","5650","1739","773","8666","10955.19997583"
"9/25/2010","1350.486","179.054","346400.88","5739","1739","729","9230","10810.09996289"
"9/26/2010","1350.486","179.054","346400.88","5739","1739","729","9230","10810.09996289"
"9/27/2010","1350.486","179.054","346400.88","5739","1739","729","9230","10810.09996289"
"9/28/2010","1403.748","169.954","346186.86","5953","2549","802","8980","11064.79997129"
"9/29/2010","1684.426","139.41","347361.71","7026","1579","648","13047","12799.7666156"
"9/30/2010","1248.278","153.236","348923.22","5190","0","771","7988","12045.6333243"
"10/1/2010","1504.82","157.784","346754.85","6296.6","1752","724","11307","11297.33330075"
"10/2/2010","1923.254","166.086","346612.98","8041.4","3972","741","13532","13809.2333219"
"10/3/2010","1830.684","202.814","348383.29","7773.8","5000","2564","7738","15209.3999984"
"10/4/2010","1775.96","187.584","346494.9","7485","1709","722","8252","18916.3333586"
"10/5/2010","1854.624","212.642","345483.36","7807.8","0","3012","12037","15861.3999769"
"10/6/2010","1315.456","140.568","347437.8","5494.4","1016","527","8055","12326.2666522"
"10/7/2010","1809.954","180.096","347911.54","7614.2","2159","543","12666","14797.899916"
"10/8/2010","1510.456","200.616","347014.36","6384.2","964","710","9927","13573.2666323"
"10/9/2010","1611.78","254.02","345885.75","6827","959","1585","13132","11186.9999563"
"10/10/2010","1998.904","327.446","346092.98","8522.2","3325","773","10297","18920.0667294"
"10/11/2010","1622.59","268.53","345493.72","6941.4","1007","5006","8734","12296.1666779"
"10/12/2010","1579.692","170.268","345975.37","6741.2","1104","780","9812","14632.2000012"
"10/13/2010","2073.886","172.644","346751.02","8662.8","1988","611","16593","15372.7666808"
"10/14/2010","2135.122","215.944","346900.63","9016","2583","2441","14239","16322.366642"
"10/15/2010","1596.324","201.54","346744.72","6751.2","712","827","10786","14280.3999713"
"10/16/2010","1000.014","167.938","348361.19","4228","0","645","7656","8365.900005"
"10/17/2010","1047.382","185.494","348877.19","4412.2","995","666","4681","11114.3666842"
"10/18/2010","2713.884","261.184","348215.3","11380.8","2234","10218","16382","16397.40004238"
"10/19/2010","1925.978","219.57","348354.41","8140.4","1025","4110","9461","17503.6333363"
"10/20/2010","1727.964","162.564","348837.3","7248.4","2154","690","10330","15625.4000237"
"10/21/2010","1355.198","181.434","350600.29","5683.4","755","691","6757","14383.6333514"
"10/22/2010","1668.892","148.522","349629.41","6887.8","1106","478","12697","13533.8666645"
"10/23/2010","2293.236","213.112","348830.69","9633.2","3737","3883","13465","17135.6000396"
"10/24/2010","2392.462","269.612","349952.5","10039","1984","7543","13256","17091.3666531"
"10/25/2010","1163.292","159.328","349064.86","4884.8","0","541","6748","12099.2000202"
"10/26/2010","945.904","173.266","352642.98","3960.6","0","2488","4989","8288.0666715"
"10/27/2010","1260.278","153.832","354396.54","5217","0","2058","8269","10677.6333451"
"10/28/2010","1463.326","187.24","354605.61","6048.2","1103","2627","9087","11571.7666623"
"10/29/2010","1204.422","195.72","353870.07","5057.2","1075","726","3911","14361.7000103"
"10/30/2010","2152.7","195.32","350305.01","8969.8","2353","614","15303","17608.3333562"
"10/31/2010","1476.43","208.082","353513.2","6098.6","1430","678","5589","16910.16665536"
"11/1/2010","1383.18","187.086","354786.62","5670.2","0","634","8746","13672.9999941"
"11/2/2010","1191.082","186.52","353933.16","4927.4","0","574","5784","13493.3666976"
"11/3/2010","1293.298","176.264","351761.09","5413.8","1021","1108","6529","12896.9666746"
"11/4/2010","2555.146","252.438","350139.21","10794.4","6029","11193","10286","15077.7666892"
"11/5/2010","1736.088","180.498","351036.05","7276.8","0","790","12610","15534.8000129"
"11/6/2010","1805.408","193.958","343339.52","7697","3255","680","9803","16352.1333338"
"11/7/2010","1673.816","174.976","343348.54","7151","1026","621","6943","19306.9333013"
"11/8/2010","1825.54","145.656","342350.01","7737.4","1087","555","13038","15745.6666797"
"11/9/2010","2022.098","154.67","342414.85","8619.8","2097","583","12500","18521.6333273"
"11/10/2010","1946.534","153.472","344282.07","8232","1026","5858","13308","12250.23338179"
"11/11/2010","1773.592","152.188","343769.34","7568","3424","2216","6259","17660.8666606"
"11/12/2010","1836.822","151.144","343926.57","7826.2","2054","489","10308","17762.70002593"
"11/13/2010","2023.174","162.18","344639.15","8524.2","1051","589","13853","18226.5666108"
"11/14/2010","2038.392","203.694","344562.91","8686.6","5344","549","8758","19322.1999575"
"11/15/2010","1747.382","126.716","344950.91","7381","1075","4222","8918","14908.0333323"
"11/16/2010","1509.748","133.598","347324.56","6341.2","0","478","7949","16735.4667108"
"11/17/2010","1582.032","141.916","347691.23","6669","1153","491","8915","15808.1999529"
"11/18/2010","1652.152","206.196","347064.12","7022.8","2175","489","9449","15422.8666612"
"11/19/2010","1570.4","122.928","345667.33","6593","0","483","11914","13776.333322"
"11/20/2010","2197.006","153.768","346476","9320.2","4367","2947","11433","17869.7666396"
"11/21/2010","900.91","119.624","347299.48","3798.6","0","506","4778","9731.1666543"
"11/22/2010","2041.536","142.354","345883.85","8660.4","4855","2110","10136","16924.6000227"
"11/23/2010","1577.536","137.45","346428.76","6731.2","1871","458","7611","16352.26667939"
"11/24/2010","1796.248","132.46","345644.59","7559.4","1096","2848","12224","13769.4666636"
"11/25/2010","1431.164","116.128","347812.21","6004","1076","426","5072","17278.7333379"
"11/26/2010","1488.104","120.826","303487.57","6259.8","1080","385","9989","13347.7333357"
