Education,JoiningYear,City,Projects_Completed,Age,Gender,EverBenched,Experience,LeaveOrNot,salary
Bachelors,2014,Bangalore,1,25,Male,Yes,3,0,2160
Bachelors,2018,Bangalore,3,28,Male,No,1,1,3090
Bachelors,2017,Bangalore,3,28,Male,Yes,3,0,4500
Masters,2013,Bangalore,3,28,Female,Yes,2,1,3800
Bachelors,2013,Bangalore,3,26,Male,Yes,4,0,3090
Masters,2018,New Delhi,1,24,Male,Yes,2,1,3240
Bachelors,2012,Bangalore,3,25,Male,No,3,0,2835
PHD,2013,New Delhi,2,27,Female,No,5,0,4600
Masters,2018,New Delhi,3,28,Male,Yes,2,1,5076
Bachelors,2014,Bangalore,3,28,Male,No,3,1,3750
Bachelors,2014,Pune,3,27,Male,No,5,0,3630
Bachelors,2013,New Delhi,3,24,Female,No,2,1,8050
Bachelors,2015,Pune,2,28,Female,No,1,1,4352
Bachelors,2015,Pune,2,26,Female,No,4,1,3000
Bachelors,2017,New Delhi,2,28,Female,No,3,0,5850
Masters,2012,Pune,3,27,Female,No,5,1,4960
Masters,2017,Pune,3,25,Female,Yes,3,1,3600
Masters,2013,New Delhi,2,25,Male,No,3,1,3660
Masters,2017,New Delhi,2,27,Male,No,5,1,3480
Bachelors,2017,Bangalore,3,24,Male,No,2,0,2700
Bachelors,2016,Pune,2,24,Female,No,2,1,3150
Bachelors,2012,Bangalore,3,26,Female,No,4,0,6615
Bachelors,2012,Bangalore,3,24,Male,No,2,1,3040
Masters,2017,Pune,2,24,Male,No,2,0,3630
Bachelors,2015,Pune,2,25,Female,Yes,3,1,6000
Bachelors,2015,New Delhi,3,26,Female,Yes,4,0,5400
Bachelors,2013,Pune,2,24,Male,Yes,2,1,5200
Bachelors,2013,Pune,3,25,Male,No,3,0,3300
PHD,2015,New Delhi,2,28,Female,No,1,0,4350
Bachelors,2016,Pune,3,24,Male,No,2,0,2640
Bachelors,2017,Bangalore,3,24,Female,No,2,0,2650
Bachelors,2016,Bangalore,3,27,Male,No,5,0,3960
Bachelors,2017,Bangalore,3,25,Female,No,3,0,6800
Masters,2014,New Delhi,3,27,Male,No,5,0,4000
Bachelors,2016,Bangalore,3,27,Male,No,5,0,4000
Bachelors,2016,Bangalore,3,28,Female,No,3,0,3934
Bachelors,2018,Pune,3,25,Male,No,3,1,2000
Bachelors,2013,Bangalore,3,26,Male,Yes,4,1,3630
Bachelors,2015,New Delhi,3,25,Male,No,3,1,2800
Bachelors,2017,New Delhi,2,25,Female,No,3,1,2430
Bachelors,2012,Bangalore,3,25,Male,Yes,3,0,3480
Bachelors,2014,New Delhi,3,28,Female,No,2,0,4000
Bachelors,2017,New Delhi,2,27,Female,No,5,0,3185
Bachelors,2018,Pune,3,26,Male,No,4,1,4000
Masters,2014,New Delhi,3,28,Male,No,2,0,2910
Bachelors,2013,Bangalore,3,27,Male,No,5,1,3600
Masters,2017,Pune,3,25,Male,No,3,1,4400
Bachelors,2018,Bangalore,3,28,Male,No,2,1,3600
Bachelors,2016,Bangalore,3,24,Male,No,2,0,2880
Bachelors,2012,Bangalore,3,24,Male,Yes,2,0,3180
Bachelors,2015,Bangalore,3,28,Female,No,1,0,3000
Bachelors,2014,Bangalore,3,24,Male,No,2,0,4400
Bachelors,2013,Pune,3,27,Male,No,5,0,3000
Bachelors,2016,New Delhi,3,24,Female,No,2,0,3210
Bachelors,2012,Bangalore,3,25,Female,No,3,0,3240
Bachelors,2012,Pune,3,28,Male,No,3,0,3000
Bachelors,2018,Pune,3,25,Male,Yes,3,1,3500
Bachelors,2014,Bangalore,3,27,Male,No,5,1,4840
Bachelors,2016,Bangalore,3,27,Female,No,5,0,7700
Masters,2015,Pune,2,24,Female,No,2,0,3635
Masters,2014,Bangalore,3,24,Female,No,2,1,2475
Bachelors,2013,Bangalore,3,25,Male,No,3,0,2787
Masters,2017,New Delhi,3,24,Male,No,2,0,3264
Bachelors,2015,Bangalore,3,25,Male,No,3,0,3640
Bachelors,2017,Bangalore,3,24,Male,No,2,0,3180
Bachelors,2017,New Delhi,2,28,Male,No,3,0,1836
Bachelors,2016,Bangalore,3,28,Male,No,2,0,3970
PHD,2014,New Delhi,3,24,Male,No,2,0,3970
Masters,2017,New Delhi,2,26,Female,No,4,0,1950
Masters,2018,New Delhi,3,25,Male,No,3,1,5300
Bachelors,2014,Bangalore,3,28,Male,No,3,1,3000
Bachelors,2014,Bangalore,3,25,Male,No,3,1,2400
Bachelors,2018,New Delhi,3,28,Female,No,3,1,3000
Masters,2017,New Delhi,2,25,Male,Yes,3,1,3360
Masters,2013,New Delhi,3,28,Male,No,2,0,3420
Bachelors,2014,Bangalore,3,26,Male,Yes,4,0,1700
Masters,2017,New Delhi,2,25,Female,No,3,1,3649
Masters,2013,New Delhi,3,25,Female,No,3,0,2990
Bachelors,2016,Bangalore,3,25,Male,No,3,0,3000
Bachelors,2018,Bangalore,3,24,Male,No,2,1,2400
Masters,2017,New Delhi,2,26,Male,Yes,4,1,3620
Bachelors,2013,Bangalore,3,24,Male,No,2,0,2910
Bachelors,2013,Bangalore,3,28,Male,No,2,0,3850
Masters,2015,Pune,3,28,Female,Yes,2,0,5400
Bachelors,2015,Pune,2,27,Female,Yes,5,1,4500
Masters,2014,Pune,2,27,Female,No,5,0,3460
Bachelors,2017,New Delhi,2,27,Male,No,5,0,4100
Bachelors,2012,Bangalore,3,26,Male,No,4,0,6480
Masters,2015,Pune,1,27,Female,No,5,0,4500
Bachelors,2013,Bangalore,1,28,Male,No,3,1,3960
Bachelors,2012,Pune,2,26,Female,No,4,1,4050
Bachelors,2013,Bangalore,3,27,Male,No,5,0,7260
Masters,2017,New Delhi,2,25,Male,No,3,0,5500
Bachelors,2017,Bangalore,3,27,Male,No,5,0,3000
Bachelors,2012,Bangalore,3,24,Male,No,2,0,3290
Bachelors,2017,New Delhi,3,26,Male,No,4,0,3816
Bachelors,2014,Bangalore,3,28,Female,No,1,1,8080
Bachelors,2015,Bangalore,3,25,Male,No,3,0,2145
Bachelors,2015,Pune,2,28,Female,No,3,1,3780
Bachelors,2017,Bangalore,3,24,Female,No,2,0,3180
Bachelors,2016,Bangalore,3,27,Female,No,5,1,5300
Bachelors,2012,Bangalore,3,25,Male,No,3,0,3180
Masters,2018,Pune,3,25,Male,No,3,1,7152
Bachelors,2015,Pune,3,26,Male,No,4,0,4080
Bachelors,2014,Pune,3,26,Male,No,4,0,3850
PHD,2017,New Delhi,3,27,Male,No,5,0,2015
Bachelors,2012,Bangalore,3,26,Male,No,4,0,2176
Bachelors,2016,Bangalore,3,26,Male,No,4,0,3350
Bachelors,2017,New Delhi,3,28,Female,No,2,0,3150
Bachelors,2014,Pune,3,25,Female,No,3,0,4820
Bachelors,2013,Bangalore,3,28,Male,Yes,3,0,3420
Bachelors,2017,Bangalore,3,25,Male,No,3,0,3600
Bachelors,2018,Bangalore,3,27,Male,No,5,1,5830
Bachelors,2017,Bangalore,3,26,Male,No,4,0,2856
Bachelors,2017,Pune,2,25,Female,No,3,1,8400
Bachelors,2017,Pune,2,26,Female,No,4,1,8250
Bachelors,2015,Pune,3,28,Male,No,3,0,2520
Masters,2017,Pune,2,26,Male,No,4,1,6930
Masters,2015,New Delhi,3,28,Female,Yes,2,0,3480
Bachelors,2012,New Delhi,2,25,Male,No,3,1,3600
Bachelors,2016,Bangalore,3,25,Female,No,3,0,4040
Masters,2017,New Delhi,2,26,Female,No,4,0,6020
Bachelors,2014,Bangalore,3,25,Male,No,3,0,4050
Bachelors,2014,Bangalore,3,25,Male,No,3,1,3584
PHD,2018,Bangalore,3,26,Male,No,4,1,3120
Bachelors,2016,Pune,3,26,Male,No,4,0,5450
Bachelors,2014,Bangalore,3,27,Male,No,5,0,3630
Bachelors,2012,Bangalore,3,25,Male,No,3,0,3630
Masters,2012,Pune,2,26,Female,No,4,0,5640
Masters,2016,New Delhi,3,27,Male,No,5,1,3600
PHD,2017,Bangalore,3,28,Male,No,1,0,4280
Bachelors,2014,Bangalore,3,27,Male,No,5,0,3570
Bachelors,2018,Pune,3,26,Male,No,4,1,3180
Bachelors,2018,Bangalore,1,27,Male,No,5,0,3000
Bachelors,2016,Pune,3,24,Male,No,2,0,3520
Bachelors,2012,Bangalore,3,25,Male,No,3,0,5960
Bachelors,2017,Bangalore,3,27,Male,No,5,0,4130
Bachelors,2016,Bangalore,3,28,Male,No,2,0,2850
Bachelors,2017,New Delhi,2,27,Male,No,5,0,2275
Bachelors,2013,Bangalore,3,25,Male,No,3,0,3520
Bachelors,2013,Bangalore,3,28,Male,No,1,0,4500
Bachelors,2018,Bangalore,3,28,Female,No,3,1,4000
Bachelors,2016,Bangalore,3,27,Male,Yes,5,0,3150
Masters,2015,Pune,2,28,Female,No,3,0,4500
Masters,2015,New Delhi,3,24,Female,No,2,1,4500
Bachelors,2017,New Delhi,3,24,Male,No,2,0,3640
Bachelors,2015,Pune,2,24,Female,No,2,1,3850
Masters,2013,Pune,3,28,Male,No,2,1,4240
Bachelors,2017,Pune,3,27,Female,No,5,1,3650
Bachelors,2014,Pune,3,26,Male,No,4,0,4600
Bachelors,2016,Bangalore,3,26,Male,No,4,0,2135
Bachelors,2014,Pune,1,26,Female,No,4,1,3036
Bachelors,2015,Pune,3,28,Male,No,3,0,3990
Bachelors,2012,Bangalore,3,26,Male,No,4,0,7424
Bachelors,2017,New Delhi,2,26,Male,No,4,0,3480
Masters,2017,New Delhi,2,26,Female,No,4,0,3600
Bachelors,2016,Bangalore,3,26,Male,No,4,1,3640
Bachelors,2013,Bangalore,3,26,Male,Yes,4,0,5900
Bachelors,2014,Bangalore,3,28,Male,No,3,1,3120
Bachelors,2014,New Delhi,3,28,Female,No,3,0,7350
Bachelors,2014,Pune,3,25,Female,No,3,1,3512
Bachelors,2016,Pune,3,28,Male,No,3,0,9500
Masters,2017,Bangalore,3,27,Male,No,5,1,5880
Bachelors,2015,Bangalore,3,25,Male,No,3,0,12944
Bachelors,2014,Pune,3,27,Male,No,5,0,4900
Bachelors,2012,Pune,3,28,Male,No,3,0,3060
Masters,2017,Pune,3,26,Male,No,4,1,5320
Bachelors,2013,Bangalore,3,25,Male,Yes,3,0,2145
Bachelors,2015,Pune,2,28,Female,No,2,1,4000
PHD,2013,Bangalore,1,26,Male,No,4,0,3185
Masters,2012,Pune,3,27,Male,No,5,1,3850
Bachelors,2016,Bangalore,1,28,Male,No,2,0,2145
Bachelors,2017,Bangalore,3,27,Male,No,5,0,2610
Bachelors,2017,Bangalore,3,25,Male,No,3,0,1950
Masters,2017,New Delhi,2,24,Female,Yes,2,1,4040
Bachelors,2015,Bangalore,1,25,Female,Yes,3,0,4785
Bachelors,2018,Bangalore,3,27,Male,No,5,1,3450
Bachelors,2014,Bangalore,3,26,Male,No,4,0,3640
Bachelors,2018,Bangalore,3,26,Male,No,4,1,3500
Bachelors,2015,Pune,2,24,Female,No,2,1,4960
Bachelors,2018,Bangalore,3,27,Male,No,5,1,4120
Bachelors,2016,Bangalore,3,27,Female,No,5,0,4750
Masters,2016,New Delhi,3,25,Female,No,3,1,3720
Masters,2018,New Delhi,3,26,Male,No,4,1,3750
Bachelors,2018,Bangalore,3,24,Female,No,2,1,3100
Bachelors,2017,New Delhi,2,28,Male,No,3,0,3185
Bachelors,2015,Bangalore,3,27,Male,No,5,0,2700
Bachelors,2017,Bangalore,3,26,Male,No,4,0,2145
Bachelors,2016,Bangalore,3,25,Male,No,3,0,4040
Bachelors,2013,Pune,3,25,Male,No,3,0,4775
Bachelors,2015,Pune,3,25,Female,No,3,1,2500
Bachelors,2014,Bangalore,3,28,Female,No,3,0,3180
Bachelors,2015,Pune,3,24,Male,No,2,0,6060
Bachelors,2016,Bangalore,3,26,Female,No,4,0,3480
Bachelors,2018,Bangalore,1,25,Male,Yes,3,0,3792
Masters,2017,Pune,2,28,Female,No,1,0,4040
Bachelors,2014,Pune,2,25,Female,No,3,1,2145
Bachelors,2017,Bangalore,3,25,Male,No,3,0,5880
Bachelors,2016,Bangalore,3,28,Female,No,3,0,4500
Bachelors,2014,Bangalore,3,28,Female,No,2,0,3930
Masters,2017,New Delhi,2,28,Male,No,2,0,3640
Bachelors,2017,New Delhi,2,24,Female,No,2,0,4370
PHD,2013,New Delhi,2,25,Male,No,3,1,2684
Bachelors,2017,Bangalore,3,24,Male,No,2,0,4320
Bachelors,2017,Bangalore,3,26,Female,No,4,0,3120
Bachelors,2015,Bangalore,1,25,Male,No,3,0,3450
Bachelors,2016,Bangalore,3,26,Female,No,4,0,3986
PHD,2014,New Delhi,3,28,Male,No,2,1,3500
Masters,2018,New Delhi,3,27,Female,No,5,1,4095
Bachelors,2016,New Delhi,3,27,Female,No,5,0,1650
Masters,2017,New Delhi,2,25,Male,No,3,1,3450
Bachelors,2017,Bangalore,3,26,Male,No,4,0,6750
Bachelors,2016,New Delhi,3,27,Female,Yes,5,0,9000
Bachelors,2017,Pune,2,25,Female,No,3,1,3069
Bachelors,2018,Pune,3,28,Female,No,1,1,4500
Bachelors,2014,Bangalore,3,25,Female,No,3,1,5495
Bachelors,2018,Pune,3,28,Male,No,1,1,2398
Bachelors,2017,Bangalore,1,26,Female,No,4,0,3000
Bachelors,2013,Bangalore,3,24,Male,No,2,1,3850
Bachelors,2012,New Delhi,3,26,Female,No,4,0,3500
Bachelors,2012,Pune,3,25,Male,No,3,0,8100
Masters,2013,New Delhi,2,24,Male,No,2,1,4960
Bachelors,2018,Pune,3,26,Male,No,4,1,2160
Bachelors,2016,New Delhi,3,28,Female,No,2,0,3090
Bachelors,2016,Pune,3,26,Male,No,4,0,4500
Masters,2014,New Delhi,3,24,Male,No,2,0,3800
Bachelors,2013,Bangalore,3,26,Male,No,4,0,3090
Bachelors,2014,Pune,2,26,Female,No,4,1,3240
Bachelors,2014,Pune,3,25,Male,No,3,0,2835
Bachelors,2013,Pune,3,27,Male,No,5,0,4600
Bachelors,2018,Bangalore,3,27,Male,No,5,1,5076
Bachelors,2015,Bangalore,3,25,Female,No,3,1,3750
Bachelors,2016,Pune,3,26,Male,No,4,0,3630
Bachelors,2015,Pune,2,27,Female,No,5,1,8050
Bachelors,2017,Bangalore,3,26,Male,No,4,0,4352
Masters,2017,Pune,2,26,Female,No,4,0,3000
Bachelors,2017,New Delhi,3,27,Female,Yes,5,0,5850
Masters,2017,Pune,1,24,Male,No,2,0,4960
Masters,2017,New Delhi,2,26,Female,No,4,0,3600
Bachelors,2015,Bangalore,3,27,Male,Yes,5,0,3660
Bachelors,2015,Bangalore,3,26,Male,No,4,0,3480
Masters,2017,Pune,2,24,Male,No,2,1,2700
Bachelors,2017,Bangalore,3,26,Female,No,4,0,3150
Bachelors,2014,Bangalore,3,26,Male,No,4,0,6615
Bachelors,2015,Bangalore,3,28,Male,Yes,1,1,3040
Masters,2017,New Delhi,2,24,Male,No,2,0,3630
Bachelors,2013,Pune,2,25,Female,No,3,1,6000
Masters,2013,Bangalore,3,27,Male,No,5,1,5400
Bachelors,2017,Bangalore,3,27,Male,No,5,0,5200
Bachelors,2015,New Delhi,2,28,Female,Yes,2,1,3300
Bachelors,2014,Pune,2,24,Female,No,2,1,4350
Bachelors,2016,Pune,2,27,Female,No,5,1,2640
Bachelors,2017,Bangalore,3,27,Female,No,5,0,2650
Bachelors,2016,Bangalore,3,26,Male,No,4,0,3960
Bachelors,2015,Pune,2,27,Male,No,5,0,6800
Bachelors,2015,Bangalore,3,26,Male,No,4,0,4000
Bachelors,2018,Bangalore,3,27,Male,Yes,5,1,4000
Bachelors,2016,Bangalore,3,24,Male,No,2,0,3934
Bachelors,2014,Bangalore,3,24,Male,No,2,0,2000
Bachelors,2013,New Delhi,2,24,Female,No,2,1,3630
Bachelors,2012,Bangalore,3,26,Female,No,4,0,2800
Bachelors,2015,Pune,2,28,Female,Yes,2,1,2430
Bachelors,2018,Bangalore,3,26,Male,No,4,1,3480
Bachelors,2016,Bangalore,3,24,Female,No,2,0,4000
Masters,2017,Pune,3,24,Male,No,2,1,3185
Masters,2016,Pune,3,24,Male,No,2,0,4000
Bachelors,2013,Bangalore,3,28,Male,Yes,1,1,2910
Bachelors,2015,Bangalore,1,28,Female,No,1,0,3600
PHD,2018,Bangalore,3,24,Female,No,2,1,4400
Bachelors,2016,Bangalore,3,26,Male,Yes,4,0,3600
Bachelors,2013,Bangalore,3,27,Male,No,5,0,2880
Bachelors,2013,Bangalore,3,25,Male,No,3,1,3180
Masters,2016,New Delhi,3,24,Male,No,2,1,3000
Bachelors,2017,New Delhi,1,25,Female,No,3,0,4400
Bachelors,2013,Bangalore,3,28,Male,No,3,0,3000
Bachelors,2018,Bangalore,3,28,Male,No,1,1,3210
Bachelors,2017,Bangalore,3,24,Male,No,2,0,3240
Masters,2014,New Delhi,3,24,Male,No,2,1,3000
PHD,2012,New Delhi,3,24,Male,No,2,0,3500
Bachelors,2017,Bangalore,3,25,Female,No,3,0,4840
Masters,2014,New Delhi,3,27,Male,No,5,0,7700
Bachelors,2015,Bangalore,3,27,Female,No,5,0,3635
Bachelors,2014,Pune,3,25,Male,No,3,1,2475
Bachelors,2012,Bangalore,3,28,Male,No,3,0,2787
Bachelors,2012,Bangalore,3,25,Female,No,3,0,3264
Bachelors,2015,Bangalore,3,24,Female,No,2,0,3640
Bachelors,2013,Pune,3,27,Male,No,5,0,3180
Bachelors,2013,Bangalore,3,26,Female,No,4,0,1836
Bachelors,2012,Pune,2,26,Male,No,4,0,3970
Masters,2017,Bangalore,3,28,Female,No,3,1,3970
Bachelors,2015,Bangalore,3,25,Male,No,3,1,1950
Bachelors,2012,Bangalore,3,28,Female,No,2,0,5300
Bachelors,2017,Pune,2,26,Female,No,4,1,3000
Bachelors,2012,Bangalore,3,27,Female,No,5,0,2400
Masters,2016,New Delhi,3,28,Male,No,1,0,3000
Bachelors,2015,Pune,2,28,Female,No,1,1,3360
Masters,2017,Pune,3,24,Male,No,2,1,3420
Bachelors,2015,Pune,2,25,Female,No,3,1,1700
Bachelors,2014,Bangalore,3,24,Male,No,2,0,3649
Bachelors,2016,Bangalore,3,28,Male,No,3,0,2990
Bachelors,2016,New Delhi,3,25,Female,Yes,3,0,3000
Masters,2015,New Delhi,3,26,Male,No,4,1,2400
Masters,2015,New Delhi,3,28,Female,No,3,0,3620
Bachelors,2013,New Delhi,1,24,Female,No,2,1,2910
Bachelors,2014,Bangalore,3,24,Male,No,2,0,3850
Bachelors,2018,Bangalore,3,26,Male,No,4,1,5400
Bachelors,2013,Bangalore,3,26,Male,No,4,0,4500
Bachelors,2015,New Delhi,3,25,Female,No,3,1,3460
Bachelors,2017,New Delhi,3,28,Male,No,2,0,4100
Bachelors,2016,Pune,1,25,Female,No,3,1,6480
Masters,2013,New Delhi,3,25,Male,Yes,3,1,4500
Bachelors,2017,Bangalore,3,24,Female,No,2,0,3960
Masters,2013,New Delhi,3,25,Female,No,3,1,4050
Bachelors,2013,Bangalore,1,28,Female,No,2,0,7260
Masters,2014,Bangalore,3,27,Female,No,5,1,5500
Bachelors,2013,Bangalore,3,26,Male,No,4,0,3000
Bachelors,2016,Bangalore,3,25,Male,No,3,0,3290
Bachelors,2015,Pune,2,26,Female,Yes,4,1,3816
Bachelors,2017,New Delhi,3,25,Male,No,3,0,8080
Bachelors,2013,Bangalore,3,26,Male,No,4,0,2145
Bachelors,2013,Pune,2,27,Male,Yes,5,0,3780
Bachelors,2015,Pune,2,25,Female,No,3,1,3180
Bachelors,2016,Bangalore,3,25,Male,Yes,3,0,5300
Bachelors,2017,Bangalore,3,25,Male,No,3,1,3180
Bachelors,2016,Pune,3,28,Male,No,1,0,7152
Bachelors,2018,Bangalore,3,24,Male,No,2,1,4080
Masters,2015,Pune,3,28,Female,No,3,0,3850
Bachelors,2017,Bangalore,3,26,Male,No,4,0,2015
Masters,2017,Pune,2,26,Male,No,4,1,2176
Bachelors,2017,New Delhi,2,27,Female,No,5,0,3350
Bachelors,2013,Pune,2,26,Female,No,4,1,3150
Bachelors,2012,Bangalore,3,24,Male,No,2,0,4820
Bachelors,2013,New Delhi,3,28,Female,Yes,3,0,3420
Masters,2015,Pune,2,24,Female,No,2,0,3600
Bachelors,2016,Bangalore,3,25,Male,No,3,0,5830
Masters,2017,New Delhi,2,25,Male,No,3,1,2856
Bachelors,2016,Bangalore,3,26,Male,No,4,0,8400
Bachelors,2013,Bangalore,3,24,Male,No,2,0,8250
Bachelors,2012,Pune,2,25,Male,No,3,1,2520
Bachelors,2014,Bangalore,3,24,Male,No,2,0,6930
Bachelors,2017,Bangalore,3,27,Female,No,5,1,3480
Bachelors,2017,New Delhi,3,27,Female,No,5,0,3600
Bachelors,2013,Pune,3,27,Male,No,5,0,4040
Bachelors,2015,Pune,2,24,Female,Yes,2,1,6020
Bachelors,2017,Bangalore,3,24,Female,Yes,2,0,4050
PHD,2015,New Delhi,3,28,Female,No,1,0,3584
Bachelors,2017,Bangalore,3,27,Male,No,5,0,3120
Masters,2017,New Delhi,2,28,Female,No,2,0,5450
Bachelors,2017,New Delhi,2,25,Female,No,3,0,3630
Bachelors,2014,Pune,2,25,Female,No,3,1,3630
Bachelors,2016,New Delhi,3,28,Female,Yes,3,0,5640
Bachelors,2015,Pune,2,27,Female,No,5,1,3600
Masters,2017,Pune,2,25,Male,No,3,1,4280
Masters,2017,Bangalore,2,25,Female,Yes,3,1,3570
Bachelors,2017,Bangalore,3,24,Female,No,2,1,3180
Bachelors,2013,Bangalore,3,26,Female,No,4,0,3000
Bachelors,2018,Bangalore,3,24,Male,Yes,2,1,3520
Bachelors,2016,New Delhi,3,28,Male,No,1,0,5960
Masters,2017,New Delhi,2,24,Male,No,2,1,4130
Bachelors,2017,Bangalore,3,25,Male,No,3,0,2850
Bachelors,2017,Bangalore,3,25,Male,No,3,0,2275
Bachelors,2017,Bangalore,3,24,Male,No,2,1,3520
Masters,2014,New Delhi,3,25,Female,No,3,1,4500
Bachelors,2012,Bangalore,3,27,Female,No,5,0,4000
Bachelors,2012,New Delhi,3,27,Female,No,5,0,3150
Bachelors,2017,Bangalore,3,28,Male,No,2,1,4500
Bachelors,2012,Bangalore,3,28,Male,Yes,3,1,4500
Bachelors,2012,Pune,3,28,Female,No,2,0,3640
Bachelors,2018,Bangalore,3,24,Female,No,2,1,3850
PHD,2016,New Delhi,3,24,Female,No,2,0,4240
Masters,2017,New Delhi,2,27,Female,No,5,1,3650
Masters,2013,New Delhi,2,27,Female,No,5,1,4600
Bachelors,2015,Bangalore,3,26,Female,No,4,0,2135
Masters,2015,New Delhi,3,28,Female,No,1,1,3036
Bachelors,2014,Bangalore,3,27,Male,No,5,0,3990
Bachelors,2013,New Delhi,3,25,Female,No,3,0,7424
Bachelors,2015,Bangalore,3,26,Female,No,4,1,3480
Bachelors,2012,Pune,3,24,Male,No,2,0,3600
Bachelors,2012,Bangalore,3,26,Female,No,4,0,3640
Masters,2015,Pune,2,25,Female,No,3,1,5900
Bachelors,2013,New Delhi,3,24,Male,No,2,0,3120
Masters,2017,New Delhi,2,27,Female,No,5,0,7350
Masters,2017,Pune,2,26,Male,No,4,0,3512
Bachelors,2014,Pune,3,27,Male,No,5,0,9500
Bachelors,2018,Bangalore,3,25,Male,No,3,1,5880
Bachelors,2014,Bangalore,3,25,Female,No,3,0,12944
Bachelors,2013,Pune,2,27,Female,No,5,1,4900
Bachelors,2015,Pune,3,26,Male,No,4,0,3060
Bachelors,2017,Pune,2,24,Male,No,2,1,5320
Masters,2017,New Delhi,2,26,Male,No,4,1,2145
Bachelors,2013,Pune,2,25,Male,Yes,3,1,4000
Masters,2017,New Delhi,2,25,Female,No,3,1,3185
Bachelors,2013,Pune,3,26,Female,Yes,4,0,3850
Bachelors,2014,Pune,3,28,Male,No,2,0,2145
Bachelors,2016,New Delhi,3,27,Female,No,5,0,2610
Bachelors,2017,New Delhi,2,28,Male,No,1,0,1950
Masters,2014,New Delhi,3,27,Male,No,5,0,4040
Bachelors,2014,New Delhi,3,28,Female,No,1,0,4785
Bachelors,2015,Bangalore,3,27,Male,No,5,1,3450
Bachelors,2015,Bangalore,3,24,Male,No,2,1,3640
Bachelors,2018,Bangalore,3,24,Male,No,2,1,3500
Bachelors,2013,Pune,3,26,Male,No,4,0,4960
Bachelors,2012,Bangalore,3,28,Female,No,2,0,4120
Masters,2017,Pune,2,26,Male,No,4,0,4750
Masters,2017,New Delhi,2,25,Male,No,3,1,3720
Bachelors,2016,New Delhi,3,27,Female,No,5,0,3750
Bachelors,2012,Bangalore,3,26,Male,No,4,0,3100
Bachelors,2015,Pune,3,25,Male,No,3,0,3185
Bachelors,2012,New Delhi,3,26,Female,Yes,4,0,2700
Masters,2014,Bangalore,3,27,Male,No,5,1,2145
Masters,2017,New Delhi,2,26,Male,No,4,0,4040
Masters,2012,New Delhi,3,26,Male,No,4,1,4775
Bachelors,2015,Pune,2,26,Female,No,4,1,2500
Masters,2014,New Delhi,3,25,Male,No,3,0,3180
Bachelors,2015,Bangalore,3,28,Male,Yes,2,0,6060
Masters,2012,Pune,3,27,Male,No,5,1,3480
Bachelors,2017,Bangalore,2,27,Male,No,5,0,3792
Bachelors,2016,Bangalore,3,24,Male,No,2,0,4040
Bachelors,2017,Bangalore,3,27,Male,No,5,0,2145
Bachelors,2014,Bangalore,3,26,Male,No,4,1,5880
Bachelors,2017,Bangalore,3,24,Female,No,2,0,4500
Bachelors,2017,Bangalore,3,28,Male,No,1,0,3930
Bachelors,2014,Bangalore,3,26,Male,No,4,1,3640
Bachelors,2018,Bangalore,3,28,Female,No,3,1,4370
Bachelors,2014,New Delhi,3,24,Female,No,2,0,2684
Bachelors,2017,Bangalore,1,27,Male,No,5,0,4320
Bachelors,2015,New Delhi,3,24,Female,No,2,0,3120
Bachelors,2017,Bangalore,3,27,Male,No,5,0,3450
Bachelors,2017,Pune,3,28,Male,No,3,0,3986
Bachelors,2014,Bangalore,3,25,Male,No,3,0,3500
Bachelors,2017,Bangalore,3,25,Female,No,3,0,4095
Bachelors,2018,Bangalore,3,25,Male,No,3,1,1650
Bachelors,2013,Bangalore,3,28,Female,No,3,0,3450
Bachelors,2017,New Delhi,3,27,Male,No,5,0,6750
Bachelors,2013,Bangalore,3,27,Male,No,5,0,9000
Masters,2017,New Delhi,2,26,Female,No,4,1,3069
Bachelors,2014,Bangalore,3,24,Male,No,2,0,4500
Bachelors,2017,Pune,3,27,Male,No,5,0,5495
Bachelors,2012,Pune,3,27,Male,No,5,0,2398
Bachelors,2017,Pune,3,24,Male,No,2,0,3000
Bachelors,2014,Bangalore,3,25,Male,No,3,0,3850
Bachelors,2014,Bangalore,3,28,Male,No,3,0,3500
Bachelors,2018,Bangalore,3,26,Male,No,4,1,8100
Masters,2017,Bangalore,3,28,Male,No,1,1,4960
Bachelors,2018,Bangalore,3,27,Male,Yes,5,1,2160
Bachelors,2017,Bangalore,3,28,Male,Yes,1,0,3090
Bachelors,2016,Bangalore,3,25,Male,No,3,0,4500
Bachelors,2013,Pune,3,24,Female,No,2,0,3800
Bachelors,2018,New Delhi,3,25,Female,No,3,1,3090
Bachelors,2014,Bangalore,3,24,Female,No,2,0,3240
Bachelors,2012,Bangalore,3,26,Male,No,4,0,2835
Masters,2013,New Delhi,1,24,Female,No,2,0,4600
Masters,2013,New Delhi,1,24,Male,Yes,2,1,5076
Bachelors,2014,Bangalore,3,26,Male,No,4,0,3750
Bachelors,2017,Bangalore,3,27,Male,No,5,0,3630
Bachelors,2017,New Delhi,2,25,Male,No,3,0,8050
Bachelors,2015,Bangalore,3,28,Female,No,1,0,4352
Bachelors,2014,Bangalore,3,24,Male,No,2,0,3000
PHD,2018,New Delhi,3,24,Female,No,2,1,5850
Bachelors,2015,Pune,3,28,Male,No,1,0,4960
Bachelors,2015,Bangalore,3,26,Male,No,4,0,3600
